numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao,evento
000001751,45319,DEPUTADO SARGENTO RODRIGUES,9673,2020-06-24 14:00:00,"Critica a reforma da Previdência Social dos servidores públicos civis
proposta pelo governo do Estado, principalmente em relação à
aposentadora por invalidez. Ressalta que o servidor não pode ser
responsabilizado pelo déficit da Previdência, e declara que votará
contrariamente à reforma, caso permaneça como apresentada.",19,2020-06-24 14:00:00,
000001752,45320,DEPUTADA ANA PAULA SIQUEIRA,19150,2020-06-24 14:00:00,"Informa que foi publicada no Diário do Executivo a lei que acrescenta
artigo que trata sobre a promoção da saúde da população negra à lei que
dispõe sobre a adoção de medidas para o enfrentamento do estado de
calamidade pública decorrente da pandemia de Covid-19, causada por
coronavírus. Lamenta notícia de que metade das crianças do mundo já
sofreram algum tipo de violência, informando sobre o trabalho da Frente
Parlamentar em Defesa dos Direitos da Criança e do Adolescente para o
fortalecimento da rede de proteção.",19,2020-06-24 14:00:00,
000001754,45362,CARLOS EDUARDO AMARAL PEREIRA DA SILVA,,2020-06-24 09:00:00,"Apresenta as ações do governo do Estado e da Secretaria de Estado de
Saúde - SES - no combate à Covid-19, causada pelo coronavírus.",19,2020-06-24 09:00:00,
000001755,45363,OTTO ALEXANDRE LEVY REIS,,2020-06-24 09:00:00,"Presta esclarecimentos sobre a construção do hospital de campanha para o
enfrentamento da Covid-19, causada pelo coronavírus.",19,2020-06-24 09:00:00,
000001756,45364,DEPUTADO CARLOS PIMENTA,7758,2020-06-24 09:00:00,"Elogia a atuação da Secretaria de Estado da Saúde - SES - no combate à
pandemia do coronavírus. Solicita atenção da secretaria para a região do
Vale do Jequitinhonha e para as empresas que estão construindo linhas de
transmissão de energia fotovoltaica, que apresentaram crescimento do
número de casos da Covid-19 entre seus trabalhadores.",19,2020-06-24 09:00:00,
000001757,45365,DEPUTADO ANTONIO CARLOS ARANTES,7327,2020-06-24 09:00:00,"Coordena o debate com o secretário de Estado de Saúde, Carlos Eduardo
Amaral Pereira da Silva, e o secretário de Estado de Planejamento e
Gestão, Otto Alexandre Levy Reis, sobre o enfrentamento da Covid-19 no
Estado e sobre a contratação necessária para operacionalizar o hospital
de campanha no Município de Belo Horizonte.",19,2020-06-24 09:00:00,
000001753,45361,DEPUTADO ANTONIO CARLOS ARANTES,7327,2020-06-24 09:00:00,"Presta esclarecimentos sobre a dinâmica dos trabalhos. Saúda os
secretários de Estado de Saúde e de Planejamento e Gestão pelas ações no
combate à Covid-19, causada pelo coronavírus. Comenta notícias que
considera positivas, publicadas no jornal Diário do Comércio, como o
início da produção de medicamentos pela indústria farmacêutica Hipolabor
no Município de Montes Claros e sinais de recuperação da indústria no
Estado.",19,2020-06-24 09:00:00,
000001764,45334,NELSON MISSIAS DE MORAIS,,2020-06-23 16:30:00,"Comenta acordo entre os Poderes Legislativo e Judiciário do Estado de
Minas Gerais para utilização de ferramenta na tramitação de processos e
documentos entre esses Poderes, e para a instalação dos postos de
Atendimento Pré-Processual e de Atermação dos Juizados Especiais no
Espaço Cidadania da Assembleia. Elogia o presidente da Assembleia
Legislativa, deputado Agostinho Patrus. Agradece a homenagem recebida
por sua atuação na Presidência do Tribunal de Justiça de Minas Gerais -
TJMG - durante o biênio 2018–2020.",19,2020-06-23 16:30:00,
000001765,45335,DEPUTADO AGOSTINHO PATRUS,15245,2020-06-23 16:30:00,"Presta homenagem ao desembargador Nelson Missias de Morais, por sua
atuação na Presidência do Tribunal de Justiça de Minas Gerais – TJMG –
durante o biênio 2018–2020.",19,2020-06-23 16:30:00,
000001758,45307,DEPUTADO GUILHERME DA CUNHA,26134,2020-06-23 14:00:00,"Defende a reforma da Previdência Social dos servidores públicos civis
proposta pelo governo do Estado, ressaltando que a aprovação seria
essencial para combater a desigualdade de renda. Elogia a adoção de
alíquotas progressivas. Defende a votação da reforma de modo integral,
sem desmembramento do projeto.",19,2020-06-23 14:00:00,
000001759,45308,DEPUTADA LENINHA,26153,2020-06-23 14:00:00,"Manifesta preocupação com o avanço da Covid-19 no Estado e no País,
criticando a falta de sensibilidade do presidente Jair Bolsonaro e a
subnotificação e a flexibilização do isolamento social em Minas Gerais.
Critica o governo do Estado por apresentar, em meio à crise da pandemia
do coronavírus, proposta de reforma da Previdência Social dos servidores
públicos civis, sem diálogo com servidor. Comenta que o texto apresenta
questões de reforma administrativa, defendendo que a proposta deve ser
desmembrada. Presta homenagem pelo transcurso do 45º aniversário de
fundação da Comissão Pastoral da Terra.",19,2020-06-23 14:00:00,
000001760,45309,DEPUTADO ANDRÉ QUINTÃO,12195,2020-06-23 14:00:00,"Critica a reforma da Previdência Social dos servidores públicos civis
proposta pelo governo do Estado, ressaltando que trata de temas não
relacionados à Previdência, como alterações no Estatuto do Servidor, que
retiram direitos. Sugere dilatação do prazo previsto na reforma da
previdência federal para que Estados definam alíquotas de contribuição
dos servidores, considerando que os reflexos da pandemia da Covid-19
deveriam ser levados em consideração. Lamenta a falta de debate com
representações dos servidores. Ressalta que o conteúdo da proposta é
muito complexo e propõe que seja desmembrado em três blocos relacionados
ao Estatuto do Servidor, às alíquotas e às demais questões
previdenciárias.",19,2020-06-23 14:00:00,
000001761,45310,DEPUTADO CARLOS PIMENTA,7758,2020-06-23 14:00:00,"Comemora anúncio do governo do Estado de obras na malha rodoviária da
região Norte. Informa que as intervenções serão bancadas com recursos da
antecipação de outorga do contrato de pedágio da Rodovia BR-135.",19,2020-06-23 14:00:00,
000001762,45311,DEPUTADO BETÃO,26145,2020-06-23 14:00:00,"Critica a reforma da Previdência Social dos servidores públicos civis
proposta pelo governo do Estado, em meio à pandemia da Covid-19,
lamentando a falta de debate com representações dos servidores. Ressalta
que o prazo para análise da reforma não é compatível com uma discussão
de tamanho porte e que a Assembleia Legislativa não é responsável pela
demora do governo em enviar o projeto.",19,2020-06-23 14:00:00,
000001763,45312,DEPUTADA MARÍLIA CAMPOS,12213,2020-06-23 14:00:00,"Comemora a regulamentação da lei que dispõe sobre o registro de
ocorrência e o pedido de medida protetiva de urgência relativos a ato de
violência doméstica e familiar contra a mulher durante o estado de
calamidade pública em decorrência da pandemia de Covid-19, causada pelo
coronavírus. Critica a reforma da Previdência Social dos servidores
públicos civis proposta pelo governo do Estado, lamentando a falta de
debate com representações dos servidores. Ressalta que a proposta não
resolveria o déficit ou a situação fiscal do Estado, ao contrário, a
proposta agravaria a situação financeira, ao propor a transferência de
recursos da previdência para um fundo de capitalização. Comenta que, se
existe um desequilíbrio na Previdência dos servidores, é porque o número
de servidores da ativa é insuficiente para sustentar os aposentados.
Ressalta que os funcionários contratados recolhem contribuições para o
Instituto Nacional do Seguro Social - INSS -, e não para o Instituto de
Previdência dos Servidores do Estado de Minas Gerais - Ipsemg -,
sugerindo a realização de concursos públicos. Destaca que não é momento
de debater as reformas previdenciária e administrativa, mas apenas
cumprir a legislação e discutir a adequação das alíquotas de
contribuição dos servidores da ativa.",19,2020-06-23 14:00:00,
000001766,45499,SANDRA REGINA GOULART ALMEIDA,,2020-06-18 14:00:00,"Agradece a assinatura do convênio de cooperação técnica entre a
Assembleia Legislativa e a Universidade Federal de Minas Gerais - UFMG.
Informa que o convênio garantirá recursos para a universidade
desenvolver projetos de combate à Covid-19: desenvolvimento de
respiradores, produção de máscaras e telemedicina.",19,2020-06-18 14:00:00,
000001767,45500,DEPUTADO AGOSTINHO PATRUS,15245,2020-06-18 14:00:00,"Pesar pelo falecimento do ex-reitor da Universidade Federal de Minas
Gerais - UFMG -, Tomaz Aroldo da Mota Santos. Agradece a assinatura do
convênio de cooperação técnica entre a Assembleia Legislativa e a UFMG,
que garantirá recursos para a universidade desenvolver projetos de
combate à Covid-19: desenvolvimento de respiradores, produção de
máscaras e telemedicina. Informa sobre açoes do Legislativo mineiro no
combate à pandemia do coronavírus.",19,2020-06-18 14:00:00,
000001768,45501,DEPUTADO SARGENTO RODRIGUES,9673,2020-06-18 14:00:00,"Comenta a forma como a Assembleia Legislativa tem trabalhado durante a
pandemia da Covid-19, causada pelo coronavírus. Comenta que as
atribuições parlamentares e o processo legislativo estão prejudicados.
Solicita um maior revezamento de relatores das matérias e tempo para
encaminhamento dos projetos a serem votados.",19,2020-06-18 14:00:00,
000001769,45502,DEPUTADO DOUTOR PAULO,26152,2020-06-18 14:00:00,"Agradece o apoio ao projeto de lei de sua autoria que dispõe sobre o
teletrabalho dos representantes legais dos alunos da educação infantil e
da educação básica durante a pandemia de Covid-19, causada pelo
coronavírus.",19,2020-06-18 14:00:00,
000001770,45503,DEPUTADO ANDRÉ QUINTÃO,12195,2020-06-18 14:00:00,"Comenta denúncias de irregularidades no processo de habilitação da
Fundação Guimarães Rosa para realizar a administração de hospitais de
campanha da Covid-19.",19,2020-06-18 14:00:00,
000001771,45504,DEPUTADO ARLEN SANTIAGO,9652,2020-06-18 14:00:00,"Informa sobre anúncios do ministro da Infraestrutura, Tarcísio Gomes de
Freitas, de obras em rodovias no Estado; de repasse do Aeroporto da
Pampulha para o governo de Minas; e da autorização da federalização do
trecho da Rodovia BR-135, entre os Municípios de Manga, Missões e
Itacarambi.",19,2020-06-18 14:00:00,
000001772,45505,DEPUTADA CELISE LAVIOLA,2267,2020-06-18 14:00:00,"Agradece o apoio ao projeto de lei de sua autoria que veda a
comercialização ou a distribuição gratuita, no Estado, de álcool
utilizado para fins de saneamento ou de medicamento em embalagens em que
não constem alertas e recomendações de segurança quanto ao perigo de
queimaduras e outros danos à saúde. Agradece a aprovação do projeto de
resolução que reconhece o estado de calamidade pública nos Municípios de
Abre Campo, Itueta e Veríssimo, em decorrência da pandemia de Covid-19,
causada pelo coronavírus.",19,2020-06-18 14:00:00,
000001773,45506,DEPUTADA LAURA SERRANO,26165,2020-06-18 14:00:00,"Elogia parceria entre a Assembleia Legislativa e a Universidade Federal
de Minas Gerais - UFMG - que transfere recursos para a universidade para
desenvolvimento de projetos contra o coronavírus. Declara voto favorável
aos seguintes projetos de lei: que dispõe sobre o teletrabalho dos
representantes legais dos alunos da educação infantil e da educação
básica durante a pandemia de Covid-19; que dispõe sobre a informação, o
apoio e o acolhimento de gestantes e parturientes durante endemias,
epidemias ou pandemias; que dispõe sobre o prazo de validade de laudo e
de perícia médica que atestam o Transtorno do Espectro Autista - TEA -
no Estado; e que veda a comercialização ou a distribuição gratuita, no
Estado, de álcool utilizado para fins de saneamento ou de medicamento em
embalagens em que não constem alertas e recomendações de segurança
quanto ao perigo de queimaduras e outros danos à saúde.",19,2020-06-18 14:00:00,
000001774,45507,DEPUTADA ANDRÉIA DE JESUS,26143,2020-06-18 14:00:00,"Pesar pelo falecimento do Prof. Tomaz Santos, primeiro negro a ocupar um
cargo na Reitoria da Universidade Federal de Minas Gerais - UFMG.
Declara ter votado favoravelmente a todos os projetos da pauta,
principalmente por considerar que eles estarão voltados para as
mulheres. Comenta que o governador Romeu Zema não estaria executando as
medidas aprovadas na Assembleia Legislativa, enquanto o Estado vem
registrando milhares de mortes por Covid-19, ressaltando o crescimento
da mortalidade da população indígena. Elogia a parceria da Assembleia
Legislativa com a UFMG  que transfere recursos para a universidade para
desenvolvimento de projetos contra o coronavírus.",19,2020-06-18 14:00:00,
000001775,45508,DEPUTADA MARÍLIA CAMPOS,12213,2020-06-18 14:00:00,"Agradece a aprovação de projeto de lei de sua autoria que dispõe sobre a
informação, o apoio e o acolhimento de gestantes e parturientes durante
endemias, epidemias ou pandemias. Agradece acolhimento de emenda de sua
autoria a projeto de lei que dispõe sobre a Política de Apoio à Adoção
do Teletrabalho. Informa que a emenda  estabelece uma diretriz que
autoriza ao governo do Estado o fornecimento de equipamentos de
infraestrutura, caso seja necessário, para viabilizar o teletrabalho,
bem como procedimento de reembolso e indenização ao servidor. Solicita a
regulamentação da lei dispõe sobre o registro de violência doméstica por
meio de delegacia virtual durante a pandemia do novo coronavírus -
Covid-19.",19,2020-06-18 14:00:00,
000001776,45509,DEPUTADA ANA PAULA SIQUEIRA,19150,2020-06-18 14:00:00,"Declara ter votado favoravelmente a todos os projetos da pauta,
ressaltando o projeto de lei que dispõe sobre o teletrabalho dos
representantes legais dos alunos da educação infantil e da educação
básica durante a pandemia de Covid-19. Solicita ao governo do Estado o
pagamento do Bolsa-Reciclagem, por ocasião do transcurso do Dia Nacional
da Reciclagem. Elogia a parceria da Assembleia Legislativa com a
Universidade Federal de Minas Gerais - UFMG -, que transfere recursos
para a universidade para desenvolvimento de projetos contra o
coronavírus.",19,2020-06-18 14:00:00,
000001777,45510,DEPUTADO ULYSSES GOMES,18867,2020-06-18 14:00:00,"Agradece a aprovação do projeto de lei de sua autoria que dispõe sobre o
prazo de validade de laudo e de perícia médica que atestam o Transtorno
do Espectro Autista - TEA - no Estado.",19,2020-06-18 14:00:00,
000001778,45511,DEPUTADO CARLOS PIMENTA,7758,2020-06-18 14:00:00,"Comenta denúncias de irregularidades no processo de habilitação da
Fundação Guimarães Rosa para realizar a administração de hospitais de
campanha da Covid-19.",19,2020-06-18 14:00:00,
000001779,45512,DEPUTADO DELEGADO HELI GRILO,26150,2020-06-18 14:00:00,"Solicita seja colocado em pauta projeto de lei de sua autoria que dispõe
sobre o Plantão Digital da Polícia Civil de Minas Gerais - PCMG -, e dá
outras providências.",19,2020-06-18 14:00:00,
000001780,45513,DEPUTADO DOUTOR JEAN FREIRE,22581,2020-06-18 14:00:00,"Comenta o histórico de seu trabalho em relação à Rodovia BR-367.
Solicita atenção do governo do Estado para o aumento do número de casos
de Covid-19 na macroregião de Teófilo Otoni.",19,2020-06-18 14:00:00,
000001781,45514,DEPUTADO GUSTAVO SANTANA,24621,2020-06-18 14:00:00,"Agradece ao ministrio da Infraestrutura, Tarcísio Gomes de Freitas, e a
deputados federais o anúncio das obras da Rodovia BR-367. Informa o
histórico de seu trabalho em relação a essa rodovia.",19,2020-06-18 14:00:00,
000001782,45515,DEPUTADO CORONEL SANDRO,26163,2020-06-18 14:00:00,"Comenta anúncio do ministrio da Infraestrutura, Tarcísio Gomes de
Freitas, de obras da Rodovia BR-367, agradecendo a todos que ajudaram no
processo, e criticando o Partido dos Trabalhadores - PT -, por não ter
agido nesse sentido quando estava no governo. Comenta denúncias de
irregularidades no processo de habilitação pelo governo do Estado para a
administração de hospitais de campanha da Covid-19. Parabeniza a
deputada Delegada Sheila pelo projeto de lei que autoriza o Poder
Executivo a conceder auxílio financeiro emergencial aos motoristas de
transporte escolar, motoristas de transporte escolar auxiliar e
monitores do transporte escolar, enquanto perdurar a suspensão das aulas
presenciais nas escolas do Estado.",19,2020-06-18 14:00:00,
000001783,45516,DEPUTADO DOUTOR JEAN FREIRE,22581,2020-06-18 14:00:00,"Contesta críticas do deputado Coronel Sandro ao Partido dos
Trabalhadores - PT -, ressaltando investimentos dos governos do partido
na região do Vale do Jequitinhonha.",19,2020-06-18 14:00:00,
000001802,45327,ANTÔNIO CARLOS GUEDES ALMAS,,2020-06-17 14:00:00,"Informa sobre a situação do Município de Juiz de Fora, em reunião
destinada a debater a realidade dos municípios do interior do Estado no
enfrentamento da
Covid-19, causada pelo coronavírus. Ressalta que há uma
grande crise não só sanitária mas também econômica, agravada pela queda
de arrecadação durante a pandemia.",19,2020-06-17 14:00:00,
000001803,45328,NARDYELLO ROCHA DE OLIVEIRA,,2020-06-17 14:00:00,"Informa sobre a situação do Município de Ipatinga, em reunião destinada
a debater a realidade dos municípios do interior do Estado no
enfrentamento da
Covid-19, causada pelo coronavírus. Ressalta a grande
queda de arrecadação decorrente da pandemia. Comenta que o Vale do Aço
tem números acima do índice de ""lockdown"", solicitando ao governo
do Estado um novo plano de contingenciamento.",19,2020-06-17 14:00:00,
000001804,45329,PAULO PIAU NOGUEIRA,,2020-06-17 14:00:00,"Informa sobre a situação do Município de Uberaba, em reunião destinada a
debater a realidade dos municípios do interior do Estado no
enfrentamento da
Covid-19, causada pelo coronavírus.",19,2020-06-17 14:00:00,
000001805,45330,IOANNIS KONSTANTINOS GRAMMATIKOPOULOS,,2020-06-17 14:00:00,"Informa sobre a situação do Município de Muriaé, em reunião destinada a
debater a realidade dos municípios do interior do Estado no
enfrentamento da Covid-19. Comenta que a cidade é parte de uma
macrorregião com 94 municípios, que tem apresentado crescimento na
contaminação pelo coronavírus em função da proximidade com os Estados do
Rio de Janeiro e do Espírito Santo.",19,2020-06-17 14:00:00,
000001806,45331,JOSÉ CHEREM,,2020-06-17 14:00:00,"Informa sobre a situação do Município de Lavras, em reunião destinada a
debater a realidade dos municípios do interior do Estado no
enfrentamento da
Covid-19, causada pelo coronavírus. Solicita
equipamentos para hospitais e comenta o aumento abusivo do preço de
remédios utilizados em terapia intensiva.",19,2020-06-17 14:00:00,
000001807,45332,PAULO PIAU NOGUEIRA,,2020-06-17 14:00:00,"Informa sobre a situação do Município de Uberaba, em reunião destinada a
debater a realidade dos municípios do interior do Estado no
enfrentamento da
Covid-19, causada pelo coronavírus. Solicita
compreensão por parte dos governos estadual e federal em relação à
atuação dos prefeitos. Comenta a possibilidade de postergar o processo
eleitoral deste ano, ressaltando que o período de transição será curto.",19,2020-06-17 14:00:00,
000001808,45333,DEPUTADO AGOSTINHO PATRUS,15245,2020-06-17 14:00:00,"Coordena o debate com os prefeitos Antônio Carlos Guedes Almas (Juiz de
Fora), Nardyello Rocha de Oliveira (Ipatinga), Paulo Piau Nogueira
(Uberaba), Ioannis Konstantinos Grammatikopoulos (Muriaé), e José Cherem
(Lavras) sobre a realidade dos municípios do interior do Estado no
enfrentamento da Covid-19, causada pelo coronavírus.",19,2020-06-17 14:00:00,
000001784,45258,DEPUTADO SARGENTO RODRIGUES,9673,2020-06-17 09:00:00,"Solicita aos deputados a derrubada do veto parcial à proposição de lei
que corrige os valores das tabelas de vencimento básico das categorias
que menciona. Ressalta que o governador Romeu Zema teria descumprido com
sua palavra no que diz respeito ao reajuste da segurança pública.
Informa sobre requerimento de moção de repúdio ao deputado federal
Orleans e Bragança (RJ) que propõe mudar a data do feriado de
Tiradentes. Declara posição contrária ao veto parcial à proposição de
lei que altera a lei que consolida a legislação tributária do Estado e
dá outras providências (veto ao art. 1º, que estende a isenção do
Imposto sobre Circulação de Mercadorias e Serviços - ICMS - às fontes
renováveis de energia).",19,2020-06-17 09:00:00,
000001785,45259,DEPUTADO SARGENTO RODRIGUES,9673,2020-06-17 09:00:00,"Defende a derrubada do veto parcial à proposição de lei que corrige os
valores das tabelas de vencimento básico das categorias que menciona,
solicitando apoio dos deputados. Ressalta que o governador Romeu Zema
teria descumprido com sua palavra no que diz respeito ao reajuste da
segurança pública.",19,2020-06-17 09:00:00,
000001786,45260,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-06-17 09:00:00,"Defende a derrubada do veto parcial à proposição de lei que corrige os
valores das tabelas de vencimento básico das categorias que menciona.
Critica o governador Romeu Zema por não participar de um processo de
negociação com as carreiras do funcionalismo. Defende emenda que estende
o benefício para outras categorias além da dos servidores da segurança
pública, ressaltando que foi uma construção coletiva, de nove partidos
distintos. Sugere ao governo do Estado diminuir as isenções fiscais para
aumentar a arrecadação.",19,2020-06-17 09:00:00,
000001787,45261,DEPUTADO DELEGADO HELI GRILO,26150,2020-06-17 09:00:00,"Defende a derrubada do veto parcial à proposição de lei que corrige os
valores das tabelas de vencimento básico das categorias que menciona.
Comenta a construção dessa proposição, especialmente em relação à
questão do pessoal da segurança pública.",19,2020-06-17 09:00:00,
000001788,45262,DEPUTADO SARGENTO RODRIGUES,9673,2020-06-17 09:00:00,"Critica atitude do secretário de Estado de Governo, Igor Eto, que
estaria ligando para deputados para barganhar a manutenção do veto
parcial à proposição de lei que corrige os valores das tabelas de
vencimento básico das categorias que menciona. Solicita a derrubada
desse veto, ressaltando que o governador Romeu Zema teria descumprido
com sua palavra no que diz respeito ao reajuste da segurança pública.",19,2020-06-17 09:00:00,
000001789,45263,DEPUTADO CRISTIANO SILVEIRA,22523,2020-06-17 09:00:00,"Defende a derrubada do veto parcial à proposição de lei que corrige os
valores das tabelas de vencimento básico das categorias que menciona.
Comenta que, mesmo diante da crise da pandemia da Covid-19, há um
superávit no caixa do governo, segundo sites oficiais, e, portanto, o
governo dizer que não tem dinheiro para pagar todos os servidores em dia
seria uma postura política.",19,2020-06-17 09:00:00,
000001790,45264,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-06-17 09:00:00,"Defende a derrubada do veto parcial à proposição de lei que corrige os
valores das tabelas de vencimento básico das categorias que menciona.
Comenta que o governo do Estado deveria rever os baixos salários dos
seus servidores, ressaltando os trabalhadores da saúde, que estão na
linha de frente no enfrentamento à pandemia da Covid-19, causada pelo
coronavírus. Critica o governador Romeu Zema por defender a
inconstitucionalidade de um direito conquistado por meio da lei que
dispõe sobre a política remuneratória das carreiras do Grupo de
Atividades de Educação Básica do Poder Executivo, altera a estrutura da
carreira de Professor de Educação Básica e dá outras providências.",19,2020-06-17 09:00:00,
000001791,45265,DEPUTADO CORONEL SANDRO,26163,2020-06-17 09:00:00,"Defende a derrubada do veto parcial à proposição de lei que corrige os
valores das tabelas de vencimento básico das categorias que menciona.
Critica emenda apresentada ao projeto que estendeu o benefício para
outras categorias além da dos servidores da segurança pública.",19,2020-06-17 09:00:00,
000001792,45266,DEPUTADO ULYSSES GOMES,18867,2020-06-17 09:00:00,"Critica o deputado Coronel Sandro por palavras dirigidas à deputada
Beatriz Cerqueira. Defende a derrubada do veto parcial à proposição de
lei que corrige os valores das tabelas de vencimento básico das
categorias que menciona.",19,2020-06-17 09:00:00,
000001793,45267,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2020-06-17 09:00:00,"Informa que votará a favor da manutenção do veto parcial à proposição de
lei que corrige os valores das tabelas de vencimento básico das
categorias que menciona, justificando seus motivos. Denuncia que o
vereador Labruna, do Município de Santa Rita do Sapucaí, está sendo
impedido de retornar ao seu cargo, do qual esteva afastado por assumir
cargo de secretário municipal.",19,2020-06-17 09:00:00,
