numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao,evento
000001666,45431,DEPUTADO CRISTIANO SILVEIRA,22523,2020-07-14 14:00:00,"Comenta que, nos últimos anos, no Brasil, a defesa de reformas, como a
da Previdência federal, a terceirização e a reforma trabalhista, foram
argumentos muito usados para a retomada da economia e do emprego, e que
as medidas não surtiram o efeito, do ponto de vista econômico, prometido
pelos governantes. Informa que entrou com ação contra a tramitação
apressada da proposta de reforma da Previdência dos servidores civis do
Estado e que obteve liminar favorável. Ressalta que, no presente
seminário, todas as falas vão no sentido de dilatar o prazo para a
análise da reforma, e que é necessário ter a consciência do momento
adequado de fazer essa tramitação.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001667,45432,DEPUTADA CELISE LAVIOLA,2267,2020-07-14 14:00:00,"Elogia a forma como a Assembleia Legislativa tem trabalhado durante a
pandemia da Covid-19, ressaltando que ninguém contava com este momento,
mas que é necessário enfrentá-lo. Destaca a necessidade da reforma da
Previdência dos servidores civis do Estado e a exigência federal para
que ela aconteça. Comenta que está disposta ao diálogo com os
servidores, buscando caminhos para atendê-los, informando que apresentou
emenda sobre a migração para a Previdência complementar.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001668,45433,DEPUTADO PROFESSOR CLEITON,26119,2020-07-14 14:00:00,"Critica o governo do Estado por tentar colocar a sociedade contra os
servidores públicos. Comenta a importância dos servidores para a
população, ressaltando que os números provam que o número de servidores
ainda é insuficiente para atender a demanda que exige a inclusão social
que a Constituição Federal 1988 garante. Questiona qual é o montante da
renúncia de receita, quais empresas são beneficiadas pelo governo Zema e
qual impacto dessa renúncia nas contas públicas; e quais estudos
fundamentam o acordo com o governo federal, foi feito recentemente, em
relação às perdas da Lei Kandir.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001669,45434,DEPUTADO BETÃO,26145,2020-07-14 14:00:00,"Critica a proposta de reforma da Previdência dos servidores civis do
Estado. Comenta que o presente seminário não será suficiente para
avançar nas discussões, ressaltando que os secretários não responderam
aos principais questionamentos que foram feitos por diversos deputados.
Destaca que os sindicatos estão solicitando a suspensão da tramitação da
reforma enquanto perdurar a pandemia da Covid-19.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001670,45435,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-07-14 14:00:00,"Comenta que os sindicatos estão solicitando a suspensão da tramitação da
reforma da Previdência dos servidores civis do Estado enquanto perdurar
a pandemia da Covid-19. Comenta que o governador Romeu Zema está fazendo
da reforma da Previdência a sua reforma tributária para pegar, do
salário dos servidores, o recurso para a própria Previdência e para
outras questões. Lê diversas manifestações de servidores, ressaltando
que, se forem escutadas essas observações e as da ampla maioria das
entidades, a tramitação da reforma não deve acontecer neste momento de
pandemia.",19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001671,45436,DEPUTADO PROFESSOR CLEITON,26119,2020-07-14 14:00:00,Agradece a presença e a participação de todos.,19,2020-07-14 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001644,45409,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2020-07-14 09:00:00,"Comenta a realização do seminário sobre a reforma da Previdência dos
servidores civis do Estado, destacando que, em decorrência da Covid-19,
a plateia não está presente, mas participa remotamente, por meio das
redes sociais e e-mails.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001645,45410,FERNANDO CAMPELO MARTELLETO,,2020-07-14 09:00:00,"Comenta os seguintes pontos da proposta de reforma da Previdência social
dos servidores civis apresentada pelo governo do Estado: regras de
transição e pedágio; as alíquotas de contribuição e a previsão de
alíquota extraordinária; o benefício especial e a pensão por morte; e,
por fim, a migração para o regime de previdência complementar.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001646,45411,FERNANDO MELO DA SILVA,,2020-07-14 09:00:00,"Comenta que a reforma da Previdência proposta segue na contramão das
necessidades da população, consagra uma premissa neoliberal de concepção
do Estado e diminui o nível de seguridade social que o Estado irá
prestar aos servidores públicos. Comenta o impacto da proposta para os
servidores, especialmente para os professores, ressaltando pontos que
podem ser considerados inconstitucionais. Informa que já existem
diversas ações diretas de inconstitucionalidade contra a reforma da
União tramitando no Supremo Tribunal Federal - STF.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001647,45412,CARLOS AUGUSTO DOS PASSOS MARTINS,,2020-07-14 09:00:00,"Solicita que a tramitação da proposta de reforma da previdência dos
servidores civis do Estado não ocorra durante a pandemia da Covid-19,
uma vez que os servidores da Fundação Hospitalar do Estado - Fhemig -
estão impedidos pela Justiça de realizar qualquer ato de discussão ou
reivindicação, em função da pandemia. Solicita foco da Assembleia
Legislativa na discussão sobre a situação da saúde pública no Estado e
dos problemas e consequências gerados para a sociedade.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001648,45413,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2020-07-14 09:00:00,"Informa que apresentou emenda à reforma da Previdência dos servidores
civis do Estado que isenta do aumento da contribuição previdenciária os
servidores que ganham até quatro salários-mínimos. Informa sobre
projetos aprovados na Assembleia Legislativa para o combate da Covid-19.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001649,45414,LEANDRO BRAGA,,2020-07-14 09:00:00,"Solicita que a tramitação da proposta de reforma da Previdência dos
servidores civis do Estado não ocorra durante a pandemia da Covid-19,
destacando que a reforma implica redução de salários num momento de
incerteza, quando o impacto da pandemia ainda é desconhecido. Pesar pelo
falecimento da Sra. Maria de Lourdes Pereira de Souza.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001650,45415,MOÍSA MEDEIROS LASMAR,,2020-07-14 09:00:00,"Comenta que o seminário virtual sobre a reforma da Previdência dos
servidores civis é importante mas não substitui a participação popular
que seria alcançada com uma audiência pública, ressaltando a ausência de
representantes do governo do Estado para responder às perguntas. Critica
pontos da proposta, destacando que é injusto os servidores estaduais
pagarem alíquota superior aos federais. Sugere a suspensão da tramitação
da reforma durante o prazo de vigência do decreto de calamidade pública
decorrente da Covid-19, e que os efeitos da reforma só comecem a valer a
partir de 1º/1/2022, que é quando acaba a lei do congelamento dos
salários.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001651,45416,WELLINGTON VILAÇA,,2020-07-14 09:00:00,"Comenta que a reforma da Previdência dos servidores civis proposta
sucatearia o serviço público e prejudicaria os servidores. Ressalta que
o presente seminário abre espaço para os sindicatos, mas não há tempo
hábil para se discutirem todas as questões que a proposta apresenta.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001652,45417,SANDRA MARGARETH SILVESTRINI DE SOUZA,,2020-07-14 09:00:00,"Solicita a suspensão da tramitação da proposta de reforma da Previdência
dos servidores civis do Estado, ressaltando que o seminário virtual não
substitui a presença dos servidores. Critica alguns pontos da proposta,
como a regra de transição, e destaca que o texto é bastante prejudicial
às mulheres.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001653,45418,DEPUTADO ALENCAR DA SILVEIRA JR.,7752,2020-07-14 09:00:00,"Sugere à Assembleia Legislativa realizar debate sobre proposta de
reforma da Previdência dos servidores civis do Estado com a presença de
servidores e do governador.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001654,45419,MARIA ABADIA DE SOUZA,,2020-07-14 09:00:00,"Comenta que não é momento de tramitar a proposta de reforma da
Previdência dos servidores civis do Estado, devido à impossibilidade de
discussão com a categoria, em decorrência da pandemia da Covid-19.
Critica a criação do MGPrev, informando que o relatório de gestão do
Instituto de Previdência dos Servidores do Estado de Minas Gerais -
Ipsemg - relativo a 2019 demonstrou que o instituto tem um superavit e
que não faz sentido desmembrá-lo, criando diversos cargos comissionados.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001655,45420,GERALDO HENRIQUE DA CONCEIÇÃO,,2020-07-14 09:00:00,"Solicita a suspensão da tramitação da proposta de reforma da Previdência
dos servidores civis do Estado. Destaca que 70% dos servidores do
Executivo ganham piso de R$ 1.050 para nível médio e R$ 2.298 para
superior e precisam de adicionais para completar a renda. Ressalta,
ainda, que a categoria não tem dissídio coletivo e depende da
sensibilidade de governos – ou da pressão de greves – para ter reajuste.
Critica o governador Romeu Zema e o Partido Novo. Defende que o governo
busque outras fontes de renda, como o combate à sonegação, para evitar
colocar o deficit das contas somente nas costas dos servidores.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001656,45421,DEPUTADA CELISE LAVIOLA,2267,2020-07-14 09:00:00,"Elogia a  Mesa e o Colégio de Líderes da Assembleia Legislativa pela
realização do seminário virtual sobre a proposta de reforma da
Previdência dos servidores civis do Estado. Informa que apresentou
emenda para retirar a possibilidade de o governo cobrar alíquotas
extraordinárias no futuro.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001657,45422,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-07-14 09:00:00,"Comenta que a reforma administrativa foi desmembrada da proposta de
reforma da Previdência dos servidores civis do Estado, mas ainda
tramitará em algum momento. Comenta que o governo não apresentou
justificativa para o desmembramento do Instituto de Previdência dos
Servidores do Estado de Minas Gerais - Ipsemg. Ressalta que, caso
aprovada a reforma da Previdência, será feito com o confisco do salário
dos servidores. Informa que não apresentará emendas à proposta porque
defende a paralisação da sua tramitação, até que todos possam participar
presencialmente das discussões na Assembleia Legislativa.",19,2020-07-14 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001680,45387,IGOR MASCARENHAS ETO,,2020-07-13 14:00:00,"Defende a proposta de reforma da Previdência dos servidores civis
apresentada pelo governo do Estado, ressaltando que é necessária e que o
governo está disposto a discuti-la.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001681,45388,OTTO ALEXANDRE LEVY REIS,,2020-07-13 14:00:00,"Apresenta uma contextualização da situação financeira de Minas Gerais.
Comenta pontos da proposta de reforma da Previdência dos servidores
civis e o impacto financeiro das medidas.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001682,45389,DEPUTADO ARLEN SANTIAGO,9652,2020-07-13 14:00:00,"Apresenta questionamentos aos secretários de Estado de Governo e de
Planejamento e Gestão, Igor Mascarenhas Eto e Otto Alexandre Levy Reis,
sobre a proposta de reforma da Previdência.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001683,45390,DEPUTADO CARLOS PIMENTA,7758,2020-07-13 14:00:00,"Comenta que a questão do Instituto de Previdência dos Servidores do
Estado de Minas Gerais - Ipsemg - precisa de uma discussão mais
aprofundada dentro da reforma previdenciária e que é necessário
respeitar os direitos adquiridos dos servidores. Solicita atenção à
Polícia Civil e aos servidores da saúde.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001684,45391,DEPUTADA CELISE LAVIOLA,2267,2020-07-13 14:00:00,"Defende que a reforma da Previdência é necessária, elogiando o diálogo
na Assembleia Legislativa como forma de se chegar a um texto que possa
contemplar os servidores da melhor forma possível.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001685,45392,DEPUTADO ANDRÉ QUINTÃO,12195,2020-07-13 14:00:00,"Apresenta questionamentos aos secretários de Estado de Governo e de
Planejamento e Gestão, Igor Mascarenhas Eto e Otto Alexandre Levy Reis,
sobre a proposta de reforma da Previdência dos servidores civis do
Estado.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001686,45393,IGOR MASCARENHAS ETO,,2020-07-13 14:00:00,"Apresenta respostas a questionamentos de deputados sobre a proposta de
reforma da Previdência dos servidores civis do Estado.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001687,45394,OTTO ALEXANDRE LEVY REIS,,2020-07-13 14:00:00,"Apresenta respostas a questionamentos de deputados sobre a proposta de
reforma da Previdência dos servidores civis do Estado.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001688,45395,DEPUTADA MARÍLIA CAMPOS,12213,2020-07-13 14:00:00,"Critica alguns pontos da proposta de reforma da Previdência dos
servidores civis do Estado. Apresenta questionamentos aos secretários de
Estado de Governo e de Planejamento e Gestão, Igor Mascarenhas Eto e
Otto Alexandre Levy Reis, sobre a proposta.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001689,45396,DEPUTADO SARGENTO RODRIGUES,9673,2020-07-13 14:00:00,"Comenta que é necessária uma reforma da Previdência dos servidores civis
do Estado, mas que o seminário virtual não pode substituir a efetiva
participação popular no processo. Ressalta que a reforma não deveria
tramitar durante a pandemia da Covid-19. Questiona a demora do governo
do Estado para enviar o projeto à Assembleia Legislativa.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001690,45397,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2020-07-13 14:00:00,"Comenta que é natural acontecerem reformas da Previdência ao longo do
tempo, mas que é necessário diálogo para atingir uma transição mais
cuidadosa. Ressalta que a reforma deve ser acompanhada de outras medidas
para aumentar a arrecadação do Estado, sugerindo a redução programada
das alíquotas interestaduais do Mercadorias e Serviços - ICMS.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001691,45398,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-07-13 14:00:00,"Contesta apresentação do governo sobre a reforma da Previdência dos
servidores civis do Estado em relação aos benefícios de aposentadoria e
pensão já concedidos e ao direito adquirido. Apresenta esclarecimentos
sobre os motivos de as despesas com os inativos terem aumentado 67,8% de
2013 a 2019. Questiona a necessidade da MGPrev e critica a falta de
diálogo com os servidores, ressaltando que o seminário virtual não
substitui os sindicatos. Sugere a suspensão da tramitação da reforma,
criticando a sua apresentação num momento de pandemia da Covid-19.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001692,45399,OTTO ALEXANDRE LEVY REIS,,2020-07-13 14:00:00,"Apresenta respostas a questionamentos de deputados sobre a proposta de
reforma da Previdência dos servidores civis do Estado.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001693,45400,IGOR MASCARENHAS ETO,,2020-07-13 14:00:00,"Apresenta respostas a questionamentos de deputados sobre a proposta de
reforma da Previdência dos servidores civis do Estado.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001694,45401,DEPUTADO PROFESSOR CLEITON,26119,2020-07-13 14:00:00,"Lamenta a discussão da proposta de reforma da Previdência dos servidores
civis do Estado sem a possibilidade de ampla participação dos
servidores. Ressalta que a reforma da Previdência parte das mesmas
premissas do Regime Geral da Previdência e, por conta disso, é
equivocada, pois no Regime Geral as fontes de custeio são diferentes das
fontes da Previdência estadual. Comenta que, com os dados apresentados
pelo governo, não é possível fazer os cálculos necessários para a
análise da reforma.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001695,45402,DEPUTADO DELEGADO HELI GRILO,26150,2020-07-13 14:00:00,"Lamenta a discussão da proposta de reforma da Previdência dos servidores
civis do Estado sem a possibilidade de ampla participação dos
servidores. Comenta que a matéria é complexa e não é possível discuti-la
dentro do prazo estipulado. Questiona o tratamento dispensado à Polícia
Civil em relação aos demais membros da segurança pública.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001696,45403,DEPUTADA ANDRÉIA DE JESUS,26143,2020-07-13 14:00:00,"Lamenta a discussão da proposta de reforma da Previdência dos servidores
civis do Estado sem a possibilidade de ampla participação dos
servidores. Apresenta questionamentos aos secretários de Estado de
Governo e de Planejamento e Gestão, Igor Mascarenhas Eto e Otto
Alexandre Levy Reis, sobre a proposta.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001697,45404,DEPUTADO GUSTAVO VALADARES,12202,2020-07-13 14:00:00,"Comenta a tramitação da proposta de reforma da Previdência dos
servidores civis do Estado, ressaltando que não está andando a ""toque de
caixa"". Ressalta que, se o governo errou e não ouviu os sindicatos, é um
ponto a ser levado em consideração, mas a Assembleia Legislativa cumpre
o seu papel, até mesmo para corrigir esse equívoco.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001698,45405,DEPUTADA LAURA SERRANO,26165,2020-07-13 14:00:00,"Comenta a necessidade de uma reforma da Previdência, ressaltando que a
proposta do governo de Minas seria mais benéfica ao servidor mineiro do
que a
maioria das reformas que foram aprovadas em outros estados. Elogia
a Assembleia Legislativa pela realização do seminário sobre a reforma,
ressaltando que é  fundamental para que sejam ouvidos os servidores
públicos estaduais.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001699,45406,IGOR MASCARENHAS ETO,,2020-07-13 14:00:00,"Apresenta respostas a questionamentos de deputados sobre a proposta de
reforma da Previdência dos servidores civis do Estado.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001700,45407,OTTO ALEXANDRE LEVY REIS,,2020-07-13 14:00:00,"Apresenta respostas a questionamentos de deputados sobre a proposta de
reforma da Previdência dos servidores civis do Estado.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001701,45408,DEPUTADA BEATRIZ CERQUEIRA,26098,2020-07-13 14:00:00,"Denuncia que o Instituto de Previdência dos Servidores do Estado de
Minas Gerais - Ipsemg - não só não estaria fazendo convênio como também
não estaria aceitando o reembolso dos servidores que precisam fazer o
teste para a detecção do novo coronavírus.",19,2020-07-13 14:00:00,Seminário Reforma da Previdência de Minas Gerais
000001672,45379,DEPUTADO AGOSTINHO PATRUS,15245,2020-07-13 09:00:00,"Comenta que o seminário é uma alternativa para que os interessados sejam
ouvidos diante do cenário de pandemia de Covid-19. Ressalta que os
servidores públicos são responsáveis por atividades essenciais como
saúde, educação e segurança, e que não se pode transformá-los em vilões
das contas públicas. Destaca ainda que muitos ingressaram no serviço
público considerando uma determinada carreira e se planejaram para isso,
e, portanto, é preciso que haja uma transição segura para um novo modelo
de Previdência. Agradece a presença dos debatedores.",19,2020-07-13 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001673,45380,CRISTIANE DE OLIVEIRA COELHO GALVÃO,,2020-07-13 09:00:00,"Apresenta a reforma da Previdência federal e suas implicações para os
estados.",19,2020-07-13 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001674,45381,FABÍOLA MANSUR,,2020-07-13 09:00:00,Apresenta a reforma da Previdência do Estado da Bahia.,19,2020-07-13 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001675,45382,DEPUTADO AGOSTINHO PATRUS,15245,2020-07-13 09:00:00,"Agradece à deputada Fabíola Mansur (BA) a apresentação da reforma da
Previdência do Estado da Bahia. Agradece a presença remota de deputados
e apresenta o deputado Frederico Antunes (RS) e o procurador-geral do
Estado (RS), Eduardo Cunha da Costa, que comentarão os principais pontos
da reforma da Previdência aprovada pelo Estado do Rio Grande do Sul.",19,2020-07-13 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001676,45383,FREDERICO ANTUNES,,2020-07-13 09:00:00,Apresenta a reforma da Previdência do Estado do Rio Grande do Sul.,19,2020-07-13 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001677,45384,FABÍOLA MANSUR,,2020-07-13 09:00:00,"Presta esclarecimentos a respeito das alíquotas e do abono permanência
do Estado da Bahia.",19,2020-07-13 09:00:00,Seminário Reforma da Previdência de Minas Gerais
000001678,45385,EDUARDO CUNHA DA COSTA,,2020-07-13 09:00:00,Apresenta a reforma da Previdência do Estado do Rio Grande do Sul.,19,2020-07-13 09:00:00,Seminário Reforma da Previdência de Minas Gerais
